id,date,city,state,fuel,price_inr_per_litre
465,2021-06-08,Bengaluru,Karnataka,diesel,90.51
466,2021-06-08,Lucknow,Uttar Pradesh,petrol,91.65
467,2021-06-08,Lucknow,Uttar Pradesh,diesel,85.56
468,2021-06-09,Delhi,Delhi,petrol,94.49
469,2021-06-09,Delhi,Delhi,diesel,85.38
470,2021-06-09,Mumbai,Maharashtra,petrol,100.72
471,2021-06-09,Mumbai,Maharashtra,diesel,92.69
472,2021-06-09,Chennai,Tamil Nadu,petrol,95.99
473,2021-06-09,Chennai,Tamil Nadu,diesel,90.12
474,2021-06-09,Kolkata,West Bengal,petrol,94.5
475,2021-06-09,Kolkata,West Bengal,diesel,88.23
476,2021-06-09,Bengaluru,Karnataka,petrol,97.64
477,2021-06-09,Bengaluru,Karnataka,diesel,90.51
478,2021-06-09,Lucknow,Uttar Pradesh,petrol,91.65
479,2021-06-09,Lucknow,Uttar Pradesh,diesel,85.56
480,2021-06-10,Delhi,Delhi,petrol,94.49
481,2021-06-10,Delhi,Delhi,diesel,85.38
482,2021-06-10,Mumbai,Maharashtra,petrol,100.72
483,2021-06-10,Mumbai,Maharashtra,diesel,92.69
484,2021-06-10,Chennai,Tamil Nadu,petrol,95.99
485,2021-06-10,Chennai,Tamil Nadu,diesel,90.12
486,2021-06-10,Kolkata,West Bengal,petrol,94.5
487,2021-06-10,Kolkata,West Bengal,diesel,88.23
488,2021-06-10,Bengaluru,Karnataka,petrol,97.64
489,2021-06-10,Bengaluru,Karnataka,diesel,90.51
490,2021-06-10,Lucknow,Uttar Pradesh,petrol,91.65
491,2021-06-10,Lucknow,Uttar Pradesh,diesel,85.56
492,2021-06-11,Delhi,Delhi,petrol,94.49
493,2021-06-11,Delhi,Delhi,diesel,85.38
494,2021-06-11,Mumbai,Maharashtra,petrol,100.72
495,2021-06-11,Mumbai,Maharashtra,diesel,92.69
496,2021-06-11,Chennai,Tamil Nadu,petrol,95.99
497,2021-06-11,Chennai,Tamil Nadu,diesel,90.12
498,2021-06-11,Kolkata,West Bengal,petrol,94.5
499,2021-06-11,Kolkata,West Bengal,diesel,88.23
500,2021-06-11,Bengaluru,Karnataka,petrol,97.64
501,2021-06-11,Bengaluru,Karnataka,diesel,90.51
502,2021-06-11,Lucknow,Uttar Pradesh,petrol,91.65
503,2021-06-11,Lucknow,Uttar Pradesh,diesel,85.56
504,2021-06-12,Delhi,Delhi,petrol,94.49
505,2021-06-12,Delhi,Delhi,diesel,85.38
506,2021-06-12,Mumbai,Maharashtra,petrol,100.72
507,2021-06-12,Mumbai,Maharashtra,diesel,92.69
508,2021-06-12,Chennai,Tamil Nadu,petrol,95.99
509,2021-06-12,Chennai,Tamil Nadu,diesel,90.12
510,2021-06-12,Kolkata,West Bengal,petrol,94.5
511,2021-06-12,Kolkata,West Bengal,diesel,88.23
512,2021-06-12,Bengaluru,Karnataka,petrol,97.64
513,2021-06-12,Bengaluru,Karnataka,diesel,90.51
514,2021-06-12,Lucknow,Uttar Pradesh,petrol,91.65
515,2021-06-12,Lucknow,Uttar Pradesh,diesel,85.56
516,2021-06-13,Delhi,Delhi,petrol,94.49
517,2021-06-13,Delhi,Delhi,diesel,85.38
518,2021-06-13,Mumbai,Maharashtra,petrol,100.72
519,2021-06-13,Mumbai,Maharashtra,diesel,92.69
520,2021-06-13,Chennai,Tamil Nadu,petrol,95.99
521,2021-06-13,Chennai,Tamil Nadu,diesel,90.12
522,2021-06-13,Kolkata,West Bengal,petrol,94.5
523,2021-06-13,Kolkata,West Bengal,diesel,88.23
524,2021-06-13,Bengaluru,Karnataka,petrol,97.64
525,2021-06-13,Bengaluru,Karnataka,diesel,90.51
526,2021-06-13,Lucknow,Uttar Pradesh,petrol,91.65
527,2021-06-13,Lucknow,Uttar Pradesh,diesel,85.56
528,2021-06-14,Delhi,Delhi,petrol,94.49
529,2021-06-14,Delhi,Delhi,diesel,85.38
530,2021-06-14,Mumbai,Maharashtra,petrol,100.72
531,2021-06-14,Mumbai,Maharashtra,diesel,92.69
532,2021-06-14,Chennai,Tamil Nadu,petrol,95.99
533,2021-06-14,Chennai,Tamil Nadu,diesel,90.12
534,2021-06-14,Kolkata,West Bengal,petrol,94.5
535,2021-06-14,Kolkata,West Bengal,diesel,88.23
536,2021-06-14,Bengaluru,Karnataka,petrol,97.64
537,2021-06-14,Bengaluru,Karnataka,diesel,90.51
538,2021-06-14,Lucknow,Uttar Pradesh,petrol,91.65
539,2021-06-14,Lucknow,Uttar Pradesh,diesel,85.56
540,2021-06-15,Delhi,Delhi,petrol,94.49
541,2021-06-15,Delhi,Delhi,diesel,85.38
542,2021-06-15,Mumbai,Maharashtra,petrol,100.72
543,2021-06-15,Mumbai,Maharashtra,diesel,92.69
544,2021-06-15,Chennai,Tamil Nadu,petrol,95.99
545,2021-06-15,Chennai,Tamil Nadu,diesel,90.12
546,2021-06-15,Kolkata,West Bengal,petrol,94.5
547,2021-06-15,Kolkata,West Bengal,diesel,88.23
548,2021-06-15,Bengaluru,Karnataka,petrol,97.64
549,2021-06-15,Bengaluru,Karnataka,diesel,90.51
550,2021-06-15,Lucknow,Uttar Pradesh,petrol,91.65
551,2021-06-15,Lucknow,Uttar Pradesh,diesel,85.56
552,2021-06-16,Delhi,Delhi,petrol,94.49
553,2021-06-16,Delhi,Delhi,diesel,85.38
554,2021-06-16,Mumbai,Maharashtra,petrol,100.72
555,2021-06-16,Mumbai,Maharashtra,diesel,92.69
556,2021-06-16,Chennai,Tamil Nadu,petrol,95.99
557,2021-06-16,Chennai,Tamil Nadu,diesel,90.12
558,2021-06-16,Kolkata,West Bengal,petrol,94.5
559,2021-06-16,Kolkata,West Bengal,diesel,88.23
560,2021-06-16,Bengaluru,Karnataka,petrol,97.64
561,2021-06-16,Bengaluru,Karnataka,diesel,90.51
562,2021-06-16,Lucknow,Uttar Pradesh,petrol,91.65
563,2021-06-16,Lucknow,Uttar Pradesh,diesel,85.56
564,2021-06-17,Delhi,Delhi,petrol,94.49
565,2021-06-17,Delhi,Delhi,diesel,85.38
566,2021-06-17,Mumbai,Maharashtra,petrol,100.72
567,2021-06-17,Mumbai,Maharashtra,diesel,92.69
568,2021-06-17,Chennai,Tamil Nadu,petrol,95.99
569,2021-06-17,Chennai,Tamil Nadu,diesel,90.12
570,2021-06-17,Kolkata,West Bengal,petrol,94.5
571,2021-06-17,Kolkata,West Bengal,diesel,88.23
572,2021-06-17,Bengaluru,Karnataka,petrol,97.64
573,2021-06-17,Bengaluru,Karnataka,diesel,90.51
574,2021-06-17,Lucknow,Uttar Pradesh,petrol,91.65
575,2021-06-17,Lucknow,Uttar Pradesh,diesel,85.56
576,2021-06-18,Delhi,Delhi,petrol,94.49
577,2021-06-18,Delhi,Delhi,diesel,85.38
578,2021-06-18,Mumbai,Maharashtra,petrol,100.72
579,2021-06-18,Mumbai,Maharashtra,diesel,92.69
580,2021-06-18,Chennai,Tamil Nadu,petrol,95.99
581,2021-06-18,Chennai,Tamil Nadu,diesel,90.12
582,2021-06-18,Kolkata,West Bengal,petrol,94.5
583,2021-06-18,Kolkata,West Bengal,diesel,88.23
584,2021-06-18,Bengaluru,Karnataka,petrol,97.64
585,2021-06-18,Bengaluru,Karnataka,diesel,90.51
586,2021-06-18,Lucknow,Uttar Pradesh,petrol,91.65
587,2021-06-18,Lucknow,Uttar Pradesh,diesel,85.56
588,2021-06-19,Delhi,Delhi,petrol,94.49
589,2021-06-19,Delhi,Delhi,diesel,85.38
590,2021-06-19,Mumbai,Maharashtra,petrol,100.72
591,2021-06-19,Mumbai,Maharashtra,diesel,92.69
592,2021-06-19,Chennai,Tamil Nadu,petrol,95.99
593,2021-06-19,Chennai,Tamil Nadu,diesel,90.12
594,2021-06-19,Kolkata,West Bengal,petrol,94.5
595,2021-06-19,Kolkata,West Bengal,diesel,88.23
596,2021-06-19,Bengaluru,Karnataka,petrol,97.64
597,2021-06-19,Bengaluru,Karnataka,diesel,90.51
598,2021-06-19,Lucknow,Uttar Pradesh,petrol,91.65
599,2021-06-19,Lucknow,Uttar Pradesh,diesel,85.56
600,2021-06-20,Delhi,Delhi,petrol,94.49
601,2021-06-20,Delhi,Delhi,diesel,85.38
602,2021-06-20,Mumbai,Maharashtra,petrol,100.72
603,2021-06-20,Mumbai,Maharashtra,diesel,92.69
604,2021-06-20,Chennai,Tamil Nadu,petrol,95.99
605,2021-06-20,Chennai,Tamil Nadu,diesel,90.12
606,2021-06-20,Kolkata,West Bengal,petrol,94.5
607,2021-06-20,Kolkata,West Bengal,diesel,88.23
608,2021-06-20,Bengaluru,Karnataka,petrol,97.64
609,2021-06-20,Bengaluru,Karnataka,diesel,90.51
610,2021-06-20,Lucknow,Uttar Pradesh,petrol,91.65
611,2021-06-20,Lucknow,Uttar Pradesh,diesel,85.56
612,2021-06-21,Delhi,Delhi,petrol,94.49
613,2021-06-21,Delhi,Delhi,diesel,85.38
614,2021-06-21,Mumbai,Maharashtra,petrol,100.72
615,2021-06-21,Mumbai,Maharashtra,diesel,92.69
616,2021-06-21,Chennai,Tamil Nadu,petrol,95.99
617,2021-06-21,Chennai,Tamil Nadu,diesel,90.12
618,2021-06-21,Kolkata,West Bengal,petrol,94.5
619,2021-06-21,Kolkata,West Bengal,diesel,88.23
620,2021-06-21,Bengaluru,Karnataka,petrol,97.64
621,2021-06-21,Bengaluru,Karnataka,diesel,90.51
622,2021-06-21,Lucknow,Uttar Pradesh,petrol,91.65
623,2021-06-21,Lucknow,Uttar Pradesh,diesel,85.56
624,2021-06-22,Delhi,Delhi,petrol,94.49
625,2021-06-22,Delhi,Delhi,diesel,85.38
626,2021-06-22,Mumbai,Maharashtra,petrol,100.72
627,2021-06-22,Mumbai,Maharashtra,diesel,92.69
628,2021-06-22,Chennai,Tamil Nadu,petrol,95.99
629,2021-06-22,Chennai,Tamil Nadu,diesel,90.12
630,2021-06-22,Kolkata,West Bengal,petrol,94.5
631,2021-06-22,Kolkata,West Bengal,diesel,88.23
632,2021-06-22,Bengaluru,Karnataka,petrol,97.64
633,2021-06-22,Bengaluru,Karnataka,diesel,90.51
634,2021-06-22,Lucknow,Uttar Pradesh,petrol,91.65
635,2021-06-22,Lucknow,Uttar Pradesh,diesel,85.56
636,2021-06-23,Delhi,Delhi,petrol,94.49
637,2021-06-23,Delhi,Delhi,diesel,85.38
638,2021-06-23,Mumbai,Maharashtra,petrol,100.72
639,2021-06-23,Mumbai,Maharashtra,diesel,92.69
640,2021-06-23,Chennai,Tamil Nadu,petrol,95.99
641,2021-06-23,Chennai,Tamil Nadu,diesel,90.12
642,2021-06-23,Kolkata,West Bengal,petrol,94.5
643,2021-06-23,Kolkata,West Bengal,diesel,88.23
644,2021-06-23,Bengaluru,Karnataka,petrol,97.64
645,2021-06-23,Bengaluru,Karnataka,diesel,90.51
646,2021-06-23,Lucknow,Uttar Pradesh,petrol,91.65
647,2021-06-23,Lucknow,Uttar Pradesh,diesel,85.56
648,2021-06-24,Delhi,Delhi,petrol,94.49
649,2021-06-24,Delhi,Delhi,diesel,85.38
650,2021-06-24,Mumbai,Maharashtra,petrol,100.72
651,2021-06-24,Mumbai,Maharashtra,diesel,92.69
652,2021-06-24,Chennai,Tamil Nadu,petrol,95.99
653,2021-06-24,Chennai,Tamil Nadu,diesel,90.12
654,2021-06-24,Kolkata,West Bengal,petrol,94.5
655,2021-06-24,Kolkata,West Bengal,diesel,88.23
656,2021-06-24,Bengaluru,Karnataka,petrol,97.64
657,2021-06-24,Bengaluru,Karnataka,diesel,90.51
658,2021-06-24,Lucknow,Uttar Pradesh,petrol,91.65
659,2021-06-24,Lucknow,Uttar Pradesh,diesel,85.56
660,2021-06-25,Delhi,Delhi,petrol,94.49
661,2021-06-25,Delhi,Delhi,diesel,85.38
662,2021-06-25,Mumbai,Maharashtra,petrol,100.72
663,2021-06-25,Mumbai,Maharashtra,diesel,92.69
664,2021-06-25,Chennai,Tamil Nadu,petrol,95.99
665,2021-06-25,Chennai,Tamil Nadu,diesel,90.12
666,2021-06-25,Kolkata,West Bengal,petrol,94.5
667,2021-06-25,Kolkata,West Bengal,diesel,88.23
668,2021-06-25,Bengaluru,Karnataka,petrol,97.64
669,2021-06-25,Bengaluru,Karnataka,diesel,90.51
670,2021-06-25,Lucknow,Uttar Pradesh,petrol,91.65
671,2021-06-25,Lucknow,Uttar Pradesh,diesel,85.56
672,2021-06-26,Delhi,Delhi,petrol,94.49
673,2021-06-26,Delhi,Delhi,diesel,85.38
674,2021-06-26,Mumbai,Maharashtra,petrol,100.72
675,2021-06-26,Mumbai,Maharashtra,diesel,92.69
676,2021-06-26,Chennai,Tamil Nadu,petrol,95.99
677,2021-06-26,Chennai,Tamil Nadu,diesel,90.12
678,2021-06-26,Kolkata,West Bengal,petrol,94.5
679,2021-06-26,Kolkata,West Bengal,diesel,88.23
680,2021-06-26,Bengaluru,Karnataka,petrol,97.64
681,2021-06-26,Bengaluru,Karnataka,diesel,90.51
682,2021-06-26,Lucknow,Uttar Pradesh,petrol,91.65
683,2021-06-26,Lucknow,Uttar Pradesh,diesel,85.56
684,2021-06-27,Delhi,Delhi,petrol,94.49
685,2021-06-27,Delhi,Delhi,diesel,85.38
686,2021-06-27,Mumbai,Maharashtra,petrol,100.72
687,2021-06-27,Mumbai,Maharashtra,diesel,92.69
688,2021-06-27,Chennai,Tamil Nadu,petrol,95.99
689,2021-06-27,Chennai,Tamil Nadu,diesel,90.12
690,2021-06-27,Kolkata,West Bengal,petrol,94.5
691,2021-06-27,Kolkata,West Bengal,diesel,88.23
692,2021-06-27,Bengaluru,Karnataka,petrol,97.64
693,2021-06-27,Bengaluru,Karnataka,diesel,90.51
694,2021-06-27,Lucknow,Uttar Pradesh,petrol,91.65
695,2021-06-27,Lucknow,Uttar Pradesh,diesel,85.56
696,2021-06-28,Delhi,Delhi,petrol,94.49
697,2021-06-28,Delhi,Delhi,diesel,85.38
698,2021-06-28,Mumbai,Maharashtra,petrol,100.72
699,2021-06-28,Mumbai,Maharashtra,diesel,92.69
700,2021-06-28,Chennai,Tamil Nadu,petrol,95.99
701,2021-06-28,Chennai,Tamil Nadu,diesel,90.12
702,2021-06-28,Kolkata,West Bengal,petrol,94.5
703,2021-06-28,Kolkata,West Bengal,diesel,88.23
704,2021-06-28,Bengaluru,Karnataka,petrol,97.64
705,2021-06-28,Bengaluru,Karnataka,diesel,90.51
706,2021-06-28,Lucknow,Uttar Pradesh,petrol,91.65
707,2021-06-28,Lucknow,Uttar Pradesh,diesel,85.56
708,2021-06-29,Delhi,Delhi,petrol,94.49
709,2021-06-29,Delhi,Delhi,diesel,85.38
710,2021-06-29,Mumbai,Maharashtra,petrol,100.72
711,2021-06-29,Mumbai,Maharashtra,diesel,92.69
712,2021-06-29,Chennai,Tamil Nadu,petrol,95.99
713,2021-06-29,Chennai,Tamil Nadu,diesel,90.12
714,2021-06-29,Kolkata,West Bengal,petrol,94.5
715,2021-06-29,Kolkata,West Bengal,diesel,88.23
716,2021-06-29,Bengaluru,Karnataka,petrol,97.64
717,2021-06-29,Bengaluru,Karnataka,diesel,90.51
718,2021-06-29,Lucknow,Uttar Pradesh,petrol,91.65
719,2021-06-29,Lucknow,Uttar Pradesh,diesel,85.56
720,2021-06-30,Delhi,Delhi,petrol,94.49
721,2021-06-30,Delhi,Delhi,diesel,85.38
722,2021-06-30,Mumbai,Maharashtra,petrol,100.72
723,2021-06-30,Mumbai,Maharashtra,diesel,92.69
724,2021-06-30,Chennai,Tamil Nadu,petrol,95.99
725,2021-06-30,Chennai,Tamil Nadu,diesel,90.12
726,2021-06-30,Kolkata,West Bengal,petrol,94.5
727,2021-06-30,Kolkata,West Bengal,diesel,88.23
728,2021-06-30,Bengaluru,Karnataka,petrol,97.64
729,2021-06-30,Bengaluru,Karnataka,diesel,90.51
730,2021-06-30,Lucknow,Uttar Pradesh,petrol,91.65
731,2021-06-30,Lucknow,Uttar Pradesh,diesel,85.56
732,2021-07-01,Delhi,Delhi,petrol,98.81
733,2021-07-01,Delhi,Delhi,diesel,89.18
734,2021-07-01,Mumbai,Maharashtra,petrol,104.9
735,2021-07-01,Mumbai,Maharashtra,diesel,96.72
736,2021-07-01,Chennai,Tamil Nadu,petrol,99.8
737,2021-07-01,Chennai,Tamil Nadu,diesel,93.72
738,2021-07-01,Kolkata,West Bengal,petrol,98.64
739,2021-07-01,Kolkata,West Bengal,diesel,93.03
740,2021-07-01,Bengaluru,Karnataka,petrol,102.11
741,2021-07-01,Bengaluru,Karnataka,diesel,94.54
742,2021-07-01,Lucknow,Uttar Pradesh,petrol,95.74
743,2021-07-01,Lucknow,Uttar Pradesh,diesel,89.38
744,2021-07-02,Delhi,Delhi,petrol,98.81
745,2021-07-02,Delhi,Delhi,diesel,89.18
746,2021-07-02,Mumbai,Maharashtra,petrol,104.9
747,2021-07-02,Mumbai,Maharashtra,diesel,96.72
748,2021-07-02,Chennai,Tamil Nadu,petrol,99.8
749,2021-07-02,Chennai,Tamil Nadu,diesel,93.72
750,2021-07-02,Kolkata,West Bengal,petrol,98.64
751,2021-07-02,Kolkata,West Bengal,diesel,93.03
752,2021-07-02,Bengaluru,Karnataka,petrol,102.11
753,2021-07-02,Bengaluru,Karnataka,diesel,94.54
754,2021-07-02,Lucknow,Uttar Pradesh,petrol,95.74
755,2021-07-02,Lucknow,Uttar Pradesh,diesel,89.38
756,2021-07-03,Delhi,Delhi,petrol,98.81
757,2021-07-03,Delhi,Delhi,diesel,89.18
758,2021-07-03,Mumbai,Maharashtra,petrol,104.9
759,2021-07-03,Mumbai,Maharashtra,diesel,96.72
760,2021-07-03,Chennai,Tamil Nadu,petrol,99.8
761,2021-07-03,Chennai,Tamil Nadu,diesel,93.72
762,2021-07-03,Kolkata,West Bengal,petrol,98.64
763,2021-07-03,Kolkata,West Bengal,diesel,93.03
764,2021-07-03,Bengaluru,Karnataka,petrol,102.11
765,2021-07-03,Bengaluru,Karnataka,diesel,94.54
766,2021-07-03,Lucknow,Uttar Pradesh,petrol,95.74
767,2021-07-03,Lucknow,Uttar Pradesh,diesel,89.38
768,2021-07-04,Delhi,Delhi,petrol,98.81
769,2021-07-04,Delhi,Delhi,diesel,89.18
770,2021-07-04,Mumbai,Maharashtra,petrol,104.9
771,2021-07-04,Mumbai,Maharashtra,diesel,96.72
772,2021-07-04,Chennai,Tamil Nadu,petrol,99.8
773,2021-07-04,Chennai,Tamil Nadu,diesel,93.72
774,2021-07-04,Kolkata,West Bengal,petrol,98.64
775,2021-07-04,Kolkata,West Bengal,diesel,93.03
776,2021-07-04,Bengaluru,Karnataka,petrol,102.11
777,2021-07-04,Bengaluru,Karnataka,diesel,94.54
778,2021-07-04,Lucknow,Uttar Pradesh,petrol,95.74
779,2021-07-04,Lucknow,Uttar Pradesh,diesel,89.38
780,2021-07-05,Delhi,Delhi,petrol,98.81
781,2021-07-05,Delhi,Delhi,diesel,89.18
782,2021-07-05,Mumbai,Maharashtra,petrol,104.9
783,2021-07-05,Mumbai,Maharashtra,diesel,96.72
784,2021-07-05,Chennai,Tamil Nadu,petrol,99.8
785,2021-07-05,Chennai,Tamil Nadu,diesel,93.72
786,2021-07-05,Kolkata,West Bengal,petrol,98.64
787,2021-07-05,Kolkata,West Bengal,diesel,93.03
788,2021-07-05,Bengaluru,Karnataka,petrol,102.11
789,2021-07-05,Bengaluru,Karnataka,diesel,94.54
790,2021-07-05,Lucknow,Uttar Pradesh,petrol,95.74
791,2021-07-05,Lucknow,Uttar Pradesh,diesel,89.38
792,2021-07-06,Delhi,Delhi,petrol,98.81
793,2021-07-06,Delhi,Delhi,diesel,89.18
794,2021-07-06,Mumbai,Maharashtra,petrol,104.9
795,2021-07-06,Mumbai,Maharashtra,diesel,96.72
796,2021-07-06,Chennai,Tamil Nadu,petrol,99.8
797,2021-07-06,Chennai,Tamil Nadu,diesel,93.72
798,2021-07-06,Kolkata,West Bengal,petrol,98.64
799,2021-07-06,Kolkata,West Bengal,diesel,93.03
800,2021-07-06,Bengaluru,Karnataka,petrol,102.11
801,2021-07-06,Bengaluru,Karnataka,diesel,94.54
802,2021-07-06,Lucknow,Uttar Pradesh,petrol,95.74
803,2021-07-06,Lucknow,Uttar Pradesh,diesel,89.38
804,2021-07-07,Delhi,Delhi,petrol,98.81
805,2021-07-07,Delhi,Delhi,diesel,89.18
806,2021-07-07,Mumbai,Maharashtra,petrol,104.9
807,2021-07-07,Mumbai,Maharashtra,diesel,96.72
808,2021-07-07,Chennai,Tamil Nadu,petrol,99.8
809,2021-07-07,Chennai,Tamil Nadu,diesel,93.72
810,2021-07-07,Kolkata,West Bengal,petrol,98.64
811,2021-07-07,Kolkata,West Bengal,diesel,93.03
812,2021-07-07,Bengaluru,Karnataka,petrol,102.11
813,2021-07-07,Bengaluru,Karnataka,diesel,94.54
814,2021-07-07,Lucknow,Uttar Pradesh,petrol,95.74
815,2021-07-07,Lucknow,Uttar Pradesh,diesel,89.38
816,2021-07-08,Delhi,Delhi,petrol,98.81
817,2021-07-08,Delhi,Delhi,diesel,89.18
818,2021-07-08,Mumbai,Maharashtra,petrol,104.9
819,2021-07-08,Mumbai,Maharashtra,diesel,96.72
820,2021-07-08,Chennai,Tamil Nadu,petrol,99.8
821,2021-07-08,Chennai,Tamil Nadu,diesel,93.72
822,2021-07-08,Kolkata,West Bengal,petrol,98.64
823,2021-07-08,Kolkata,West Bengal,diesel,93.03
824,2021-07-08,Bengaluru,Karnataka,petrol,102.11
825,2021-07-08,Bengaluru,Karnataka,diesel,94.54
826,2021-07-08,Lucknow,Uttar Pradesh,petrol,95.74
827,2021-07-08,Lucknow,Uttar Pradesh,diesel,89.38
828,2021-07-09,Delhi,Delhi,petrol,98.81
829,2021-07-09,Delhi,Delhi,diesel,89.18
830,2021-07-09,Mumbai,Maharashtra,petrol,104.9
831,2021-07-09,Mumbai,Maharashtra,diesel,96.72
832,2021-07-09,Chennai,Tamil Nadu,petrol,99.8
833,2021-07-09,Chennai,Tamil Nadu,diesel,93.72
834,2021-07-09,Kolkata,West Bengal,petrol,98.64
835,2021-07-09,Kolkata,West Bengal,diesel,93.03
836,2021-07-09,Bengaluru,Karnataka,petrol,102.11
837,2021-07-09,Bengaluru,Karnataka,diesel,94.54
838,2021-07-09,Lucknow,Uttar Pradesh,petrol,95.74
839,2021-07-09,Lucknow,Uttar Pradesh,diesel,89.38
840,2021-07-10,Delhi,Delhi,petrol,98.81
841,2021-07-10,Delhi,Delhi,diesel,89.18
842,2021-07-10,Mumbai,Maharashtra,petrol,104.9
843,2021-07-10,Mumbai,Maharashtra,diesel,96.72
844,2021-07-10,Chennai,Tamil Nadu,petrol,99.8
845,2021-07-10,Chennai,Tamil Nadu,diesel,93.72
846,2021-07-10,Kolkata,West Bengal,petrol,98.64
847,2021-07-10,Kolkata,West Bengal,diesel,93.03
848,2021-07-10,Bengaluru,Karnataka,petrol,102.11
849,2021-07-10,Bengaluru,Karnataka,diesel,94.54
850,2021-07-10,Lucknow,Uttar Pradesh,petrol,95.74
851,2021-07-10,Lucknow,Uttar Pradesh,diesel,89.38
852,2021-07-11,Delhi,Delhi,petrol,98.81
853,2021-07-11,Delhi,Delhi,diesel,89.18
854,2021-07-11,Mumbai,Maharashtra,petrol,104.9
855,2021-07-11,Mumbai,Maharashtra,diesel,96.72
856,2021-07-11,Chennai,Tamil Nadu,petrol,99.8
857,2021-07-11,Chennai,Tamil Nadu,diesel,93.72
858,2021-07-11,Kolkata,West Bengal,petrol,98.64
859,2021-07-11,Kolkata,West Bengal,diesel,93.03
860,2021-07-11,Bengaluru,Karnataka,petrol,102.11
861,2021-07-11,Bengaluru,Karnataka,diesel,94.54
862,2021-07-11,Lucknow,Uttar Pradesh,petrol,95.74
863,2021-07-11,Lucknow,Uttar Pradesh,diesel,89.38
864,2021-07-12,Delhi,Delhi,petrol,98.81
865,2021-07-12,Delhi,Delhi,diesel,89.18
866,2021-07-12,Mumbai,Maharashtra,petrol,104.9
867,2021-07-12,Mumbai,Maharashtra,diesel,96.72
868,2021-07-12,Chennai,Tamil Nadu,petrol,99.8
869,2021-07-12,Chennai,Tamil Nadu,diesel,93.72
870,2021-07-12,Kolkata,West Bengal,petrol,98.64
871,2021-07-12,Kolkata,West Bengal,diesel,93.03
872,2021-07-12,Bengaluru,Karnataka,petrol,102.11
873,2021-07-12,Bengaluru,Karnataka,diesel,94.54
874,2021-07-12,Lucknow,Uttar Pradesh,petrol,95.74
875,2021-07-12,Lucknow,Uttar Pradesh,diesel,89.38
876,2021-07-13,Delhi,Delhi,petrol,98.81
877,2021-07-13,Delhi,Delhi,diesel,89.18
878,2021-07-13,Mumbai,Maharashtra,petrol,104.9
879,2021-07-13,Mumbai,Maharashtra,diesel,96.72
880,2021-07-13,Chennai,Tamil Nadu,petrol,99.8
881,2021-07-13,Chennai,Tamil Nadu,diesel,93.72
882,2021-07-13,Kolkata,West Bengal,petrol,98.64
883,2021-07-13,Kolkata,West Bengal,diesel,93.03
884,2021-07-13,Bengaluru,Karnataka,petrol,102.11
885,2021-07-13,Bengaluru,Karnataka,diesel,94.54
886,2021-07-13,Lucknow,Uttar Pradesh,petrol,95.74
887,2021-07-13,Lucknow,Uttar Pradesh,diesel,89.38
888,2021-07-14,Delhi,Delhi,petrol,98.81
889,2021-07-14,Delhi,Delhi,diesel,89.18
890,2021-07-14,Mumbai,Maharashtra,petrol,104.9
891,2021-07-14,Mumbai,Maharashtra,diesel,96.72
892,2021-07-14,Chennai,Tamil Nadu,petrol,99.8
893,2021-07-14,Chennai,Tamil Nadu,diesel,93.72
894,2021-07-14,Kolkata,West Bengal,petrol,98.64
895,2021-07-14,Kolkata,West Bengal,diesel,93.03
896,2021-07-14,Bengaluru,Karnataka,petrol,102.11
897,2021-07-14,Bengaluru,Karnataka,diesel,94.54
898,2021-07-14,Lucknow,Uttar Pradesh,petrol,95.74
899,2021-07-14,Lucknow,Uttar Pradesh,diesel,89.38
900,2021-07-15,Delhi,Delhi,petrol,98.81
901,2021-07-15,Delhi,Delhi,diesel,89.18
902,2021-07-15,Mumbai,Maharashtra,petrol,104.9
903,2021-07-15,Mumbai,Maharashtra,diesel,96.72
904,2021-07-15,Chennai,Tamil Nadu,petrol,99.8
905,2021-07-15,Chennai,Tamil Nadu,diesel,93.72
906,2021-07-15,Kolkata,West Bengal,petrol,98.64
907,2021-07-15,Kolkata,West Bengal,diesel,93.03
908,2021-07-15,Bengaluru,Karnataka,petrol,102.11
909,2021-07-15,Bengaluru,Karnataka,diesel,94.54
910,2021-07-15,Lucknow,Uttar Pradesh,petrol,95.74
911,2021-07-15,Lucknow,Uttar Pradesh,diesel,89.38
912,2021-07-16,Delhi,Delhi,petrol,98.81
913,2021-07-16,Delhi,Delhi,diesel,89.18
914,2021-07-16,Mumbai,Maharashtra,petrol,104.9
915,2021-07-16,Mumbai,Maharashtra,diesel,96.72
916,2021-07-16,Chennai,Tamil Nadu,petrol,99.8
917,2021-07-16,Chennai,Tamil Nadu,diesel,93.72
918,2021-07-16,Kolkata,West Bengal,petrol,98.64
919,2021-07-16,Kolkata,West Bengal,diesel,93.03
920,2021-07-16,Bengaluru,Karnataka,petrol,102.11
921,2021-07-16,Bengaluru,Karnataka,diesel,94.54
922,2021-07-16,Lucknow,Uttar Pradesh,petrol,95.74
923,2021-07-16,Lucknow,Uttar Pradesh,diesel,89.38
924,2021-07-17,Delhi,Delhi,petrol,98.81
925,2021-07-17,Delhi,Delhi,diesel,89.18
926,2021-07-17,Mumbai,Maharashtra,petrol,104.9
927,2021-07-17,Mumbai,Maharashtra,diesel,96.72
928,2021-07-17,Chennai,Tamil Nadu,petrol,99.8
929,2021-07-17,Chennai,Tamil Nadu,diesel,93.72
